entity_id	external_id	source	url	name
GENE:240	170487	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/170487	actin like 10
GENE:241	86	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/86	actin like 6A
GENE:242	51412	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/51412	actin like 6B
GENE:243	10881	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10881	actin like 7A
GENE:244	10880	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10880	actin like 7B
GENE:245	81569	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/81569	actin like 8
GENE:246	284382	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/284382	actin like 9
GENE:247	87	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/87	actinin alpha 1
GENE:248	88	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/88	actinin alpha 2
GENE:249	89	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/89	actinin alpha 3 (gene/pseudogene)
GENE:250	81	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/81	actinin alpha 4
GENE:251	55860	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55860	actin related protein 10
GENE:252	10121	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10121	actin related protein 1A
GENE:253	10120	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10120	actin related protein 1B
GENE:254	10097	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10097	actin related protein 2
GENE:255	10096	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10096	actin related protein 3
GENE:256	57180	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57180	actin related protein 3B
GENE:257	653857	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/653857	actin related protein 3C
GENE:258	100288580	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100288580	ARP3 actin-related protein 3 homolog (yeast) pseudogene 1
GENE:259	79913	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79913	actin related protein 5
GENE:260	64431	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/64431	actin related protein 6
GENE:261	93973	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/93973	actin related protein 8
GENE:262	139741	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/139741	actin related protein T1
GENE:263	140625	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/140625	actin related protein T2
GENE:264	84517	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84517	actin related protein T3
GENE:265	90	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90	activin A receptor type 1
GENE:266	91	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/91	activin A receptor type 1B
GENE:267	130399	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/130399	activin A receptor type 1C
GENE:268	92	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/92	activin A receptor type 2A
GENE:269	93	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/93	activin A receptor type 2B
GENE:270	94	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/94	activin A receptor like type 1
GENE:271	95	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/95	aminoacylase 1
GENE:272	91703	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/91703	aminoacylase 3
GENE:273	97	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/97	acylphosphatase 1
GENE:274	98	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/98	acylphosphatase 2
GENE:275	100	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100	adenosine deaminase
GENE:276	51816	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/51816	adenosine deaminase 2
GENE:277	132612	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/132612	adenosine deaminase domain containing 1
GENE:278	161931	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/161931	adenosine deaminase domain containing 2
GENE:279	161823	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/161823	adenosine deaminase like
GENE:280	102	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/102	ADAM metallopeptidase domain 10
GENE:281	4185	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4185	ADAM metallopeptidase domain 11
GENE:282	8038	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8038	ADAM metallopeptidase domain 12
GENE:283	8751	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8751	ADAM metallopeptidase domain 15
GENE:284	6868	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/6868	ADAM metallopeptidase domain 17
GENE:285	8749	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8749	ADAM metallopeptidase domain 18
GENE:286	8728	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8728	ADAM metallopeptidase domain 19
GENE:287	8759	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8759	ADAM metallopeptidase domain 1A, pseudogene
GENE:288	2515	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2515	ADAM metallopeptidase domain 2
GENE:289	8748	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8748	ADAM metallopeptidase domain 20
GENE:290	317760	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/317760	ADAM metallopeptidase domain 20 pseudogene 1
GENE:291	8747	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8747	ADAM metallopeptidase domain 21
GENE:292	145241	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/145241	ADAM metallopeptidase domain 21 pseudogene 1
GENE:293	53616	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/53616	ADAM metallopeptidase domain 22
GENE:294	8745	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8745	ADAM metallopeptidase domain 23
GENE:295	10863	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10863	ADAM metallopeptidase domain 28
GENE:296	11086	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11086	ADAM metallopeptidase domain 29
GENE:297	11085	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11085	ADAM metallopeptidase domain 30
GENE:298	203102	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/203102	ADAM metallopeptidase domain 32
GENE:299	80332	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/80332	ADAM metallopeptidase domain 33
GENE:300	1587	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1587	ADAM metallopeptidase domain 3A (pseudogene)
GENE:301	1596	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/1596	ADAM metallopeptidase domain 3B (pseudogene)
GENE:302	255926	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/255926	ADAM metallopeptidase domain 5, pseudogene
GENE:303	8755	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8755	ADAM metallopeptidase domain 6, pseudogene
GENE:304	8756	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8756	ADAM metallopeptidase domain 7
GENE:305	101	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/101	ADAM metallopeptidase domain 8
GENE:306	8754	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/8754	ADAM metallopeptidase domain 9
GENE:307	27299	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/27299	ADAM like decysin 1
GENE:308	9510	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9510	ADAM metallopeptidase with thrombospondin type 1 motif 1
GENE:309	81794	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/81794	ADAM metallopeptidase with thrombospondin type 1 motif 10
GENE:310	81792	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/81792	ADAM metallopeptidase with thrombospondin type 1 motif 12
GENE:311	11093	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11093	ADAM metallopeptidase with thrombospondin type 1 motif 13
GENE:312	140766	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/140766	ADAM metallopeptidase with thrombospondin type 1 motif 14
GENE:313	170689	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/170689	ADAM metallopeptidase with thrombospondin type 1 motif 15
GENE:314	170690	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/170690	ADAM metallopeptidase with thrombospondin type 1 motif 16
GENE:315	170691	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/170691	ADAM metallopeptidase with thrombospondin type 1 motif 17
GENE:316	170692	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/170692	ADAM metallopeptidase with thrombospondin type 1 motif 18
GENE:317	171019	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/171019	ADAM metallopeptidase with thrombospondin type 1 motif 19
GENE:318	9509	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9509	ADAM metallopeptidase with thrombospondin type 1 motif 2
GENE:319	80070	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/80070	ADAM metallopeptidase with thrombospondin type 1 motif 20
GENE:320	9508	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9508	ADAM metallopeptidase with thrombospondin type 1 motif 3
GENE:321	9507	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9507	ADAM metallopeptidase with thrombospondin type 1 motif 4
GENE:322	11096	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11096	ADAM metallopeptidase with thrombospondin type 1 motif 5
GENE:323	11174	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11174	ADAM metallopeptidase with thrombospondin type 1 motif 6
GENE:324	11173	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11173	ADAM metallopeptidase with thrombospondin type 1 motif 7
GENE:325	11095	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11095	ADAM metallopeptidase with thrombospondin type 1 motif 8
GENE:326	56999	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/56999	ADAM metallopeptidase with thrombospondin type 1 motif 9
GENE:327	92949	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/92949	ADAMTS like 1
GENE:328	9719	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9719	ADAMTS like 2
GENE:329	57188	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57188	ADAMTS like 3
GENE:330	54507	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/54507	ADAMTS like 4
GENE:331	339366	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/339366	ADAMTS like 5
GENE:332	11033	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11033	ArfGAP with dual PH domains 1
GENE:333	55803	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55803	ArfGAP with dual PH domains 2
GENE:334	103	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/103	adenosine deaminase RNA specific
GENE:335	104	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/104	adenosine deaminase RNA specific B1
GENE:336	105	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/105	adenosine deaminase RNA specific B2 (inactive)
GENE:337	642394	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/642394	ADARB2 antisense RNA 1
GENE:338	23536	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23536	adenosine deaminase tRNA specific 1
GENE:339	134637	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/134637	adenosine deaminase tRNA specific 2
GENE:340	113179	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/113179	adenosine deaminase tRNA specific 3
GENE:341	57143	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57143	aarF domain containing kinase 1
GENE:342	90956	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/90956	aarF domain containing kinase 2
GENE:343	203054	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/203054	aarF domain containing kinase 5
GENE:344	106	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/106	adenosine deaminase complexing protein 1
GENE:345	107	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/107	adenylate cyclase 1
GENE:346	55811	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55811	adenylate cyclase 10
GENE:347	108	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/108	adenylate cyclase 2
GENE:348	109	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/109	adenylate cyclase 3
GENE:349	196883	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/196883	adenylate cyclase 4
GENE:350	111	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/111	adenylate cyclase 5
GENE:351	112	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/112	adenylate cyclase 6
GENE:352	113	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/113	adenylate cyclase 7
GENE:353	114	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/114	adenylate cyclase 8
GENE:354	115	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/115	adenylate cyclase 9
GENE:355	116	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/116	adenylate cyclase activating polypeptide 1
GENE:356	117	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/117	ADCYAP receptor type I
GENE:357	118	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/118	adducin 1
GENE:358	119	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/119	adducin 2
GENE:359	120	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/120	adducin 3
GENE:360	79747	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79747	androglobin
GENE:361	84435	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84435	adhesion G protein-coupled receptor A1
GENE:362	25960	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/25960	adhesion G protein-coupled receptor A2
GENE:363	166647	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/166647	adhesion G protein-coupled receptor A3
GENE:364	575	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/575	adhesion G protein-coupled receptor B1
GENE:365	576	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/576	adhesion G protein-coupled receptor B2
GENE:366	577	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/577	adhesion G protein-coupled receptor B3
GENE:367	283383	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/283383	adhesion G protein-coupled receptor D1
GENE:368	347088	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/347088	adhesion G protein-coupled receptor D2
GENE:369	2015	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2015	adhesion G protein-coupled receptor E1
GENE:370	30817	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/30817	adhesion G protein-coupled receptor E2
GENE:371	84658	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84658	adhesion G protein-coupled receptor E3
GENE:372	976	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/976	adhesion G protein-coupled receptor E5
GENE:373	266977	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/266977	adhesion G protein-coupled receptor F1
GENE:374	222611	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/222611	adhesion G protein-coupled receptor F2
GENE:375	165082	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/165082	adhesion G protein-coupled receptor F3
GENE:376	221393	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/221393	adhesion G protein-coupled receptor F4
GENE:377	221395	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/221395	adhesion G protein-coupled receptor F5
GENE:378	9289	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9289	adhesion G protein-coupled receptor G1
GENE:379	10149	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10149	adhesion G protein-coupled receptor G2
GENE:380	222487	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/222487	adhesion G protein-coupled receptor G3
GENE:381	139378	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/139378	adhesion G protein-coupled receptor G4
GENE:382	221188	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/221188	adhesion G protein-coupled receptor G5
GENE:383	57211	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/57211	adhesion G protein-coupled receptor G6
GENE:384	84873	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84873	adhesion G protein-coupled receptor G7
GENE:385	22859	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/22859	adhesion G protein-coupled receptor L1
GENE:386	23266	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23266	adhesion G protein-coupled receptor L2
GENE:387	23284	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23284	adhesion G protein-coupled receptor L3
GENE:388	64123	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/64123	adhesion G protein-coupled receptor L4
GENE:389	84059	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84059	adhesion G protein-coupled receptor V1
GENE:390	124	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/124	alcohol dehydrogenase 1A (class I), alpha polypeptide
GENE:391	125	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/125	alcohol dehydrogenase 1B (class I), beta polypeptide
GENE:392	126	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/126	alcohol dehydrogenase 1C (class I), gamma polypeptide
GENE:393	127	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/127	alcohol dehydrogenase 4 (class II), pi polypeptide
GENE:394	128	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/128	alcohol dehydrogenase 5 (class III), chi polypeptide
GENE:395	343296	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/343296	alcohol dehydrogenase 5 (class III), chi polypeptide, pseudogene 2
GENE:396	100131810	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/100131810	alcohol dehydrogenase 5 (class III), chi polypeptide, pseudogene 3
GENE:397	642443	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/642443	alcohol dehydrogenase 5 (class III), chi polypeptide, pseudogene 4
GENE:398	130	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/130	alcohol dehydrogenase 6 (class V)
GENE:399	131	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/131	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide
GENE:400	137872	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/137872	alcohol dehydrogenase iron containing 1
GENE:401	55256	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/55256	acireductone dioxygenase 1
GENE:402	149685	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/149685	adipogenin
GENE:403	9370	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/9370	adiponectin, C1Q and collagen domain containing
GENE:404	51094	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/51094	adiponectin receptor 1
GENE:405	79602	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79602	adiponectin receptor 2
GENE:406	10974	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10974	adipogenesis regulatory factor
GENE:407	132	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/132	adenosine kinase
GENE:408	133	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/133	adrenomedullin
GENE:409	79924	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/79924	adrenomedullin 2
GENE:410	199800	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/199800	adrenomedullin 5 (putative)
GENE:411	23394	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/23394	activity dependent neuroprotector homeobox
GENE:412	22850	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/22850	ADNP homeobox 2
GENE:413	84890	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84890	2-aminoethanethiol dioxygenase
GENE:414	134	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/134	adenosine A1 receptor
GENE:415	135	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/135	adenosine A2a receptor
GENE:416	646023	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/646023	ADORA2A antisense RNA 1
GENE:417	136	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/136	adenosine A2b receptor
GENE:418	137	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/137	adenosine A2b receptor pseudogene 1
GENE:419	140	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/140	adenosine A3 receptor
GENE:420	83440	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/83440	ADP dependent glucokinase
GENE:421	141	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/141	ADP-ribosylarginine hydrolase
GENE:422	113622	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/113622	ADP-ribosylhydrolase like 1
GENE:423	56985	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/56985	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent
GENE:424	148	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/148	adrenoceptor alpha 1A
GENE:425	147	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/147	adrenoceptor alpha 1B
GENE:426	146	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/146	adrenoceptor alpha 1D
GENE:427	150	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/150	adrenoceptor alpha 2A
GENE:428	151	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/151	adrenoceptor alpha 2B
GENE:429	152	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/152	adrenoceptor alpha 2C
GENE:430	153	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/153	adrenoceptor beta 1
GENE:431	154	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/154	adrenoceptor beta 2
GENE:432	155	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/155	adrenoceptor beta 3
GENE:433	11047	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/11047	adhesion regulating molecule 1
GENE:434	158	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/158	adenylosuccinate lyase
GENE:435	159	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/159	adenylosuccinate synthase
GENE:436	122622	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/122622	adenylosuccinate synthase like 1
GENE:437	84830	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84830	androgen dependent TFPI regulating protein
GENE:438	165	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/165	AE binding protein 1
GENE:439	121536	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/121536	AE binding protein 2
GENE:440	64782	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/64782	apoptosis enhancing nuclease
GENE:441	60312	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/60312	actin filament associated protein 1
GENE:442	84740	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84740	AFAP1 antisense RNA 1
GENE:443	134265	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/134265	actin filament associated protein 1 like 1
GENE:444	84632	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/84632	actin filament associated protein 1 like 2
GENE:445	4301	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4301	afadin, adherens junction formation factor
GENE:446	4299	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/4299	AF4/FMR2 family member 1
GENE:447	2334	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/2334	AF4/FMR2 family member 2
GENE:448	3899	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/3899	AF4/FMR2 family member 3
GENE:449	27125	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/27125	AF4/FMR2 family member 4
GENE:450	246269	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/246269	AFG1 like ATPase
GENE:451	172	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/172	AFG3 ATPase family member 3-like 1 (S. cerevisiae), pseudogene
GENE:452	10939	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/10939	AFG3 like matrix AAA peptidase subunit 2
GENE:453	173	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/173	afamin
GENE:454	125061	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/125061	arylformamidase
GENE:455	174	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/174	alpha fetoprotein
GENE:456	54812	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/54812	aftiphilin
GENE:457	175	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/175	aspartylglucosaminidase
GENE:458	116987	NCBI Gene	https://www.ncbi.nlm.nih.gov/gene/116987	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
